id,data,aula,slug,trecho_original,versao_lapidada,tipo,pilar,contexto,por_que_importa,clareza,originalidade,tensao,utilidade,corte,reaproveitamento,alinhamento,score_total,prioridade,status,formatos_sugeridos,campanha_sugerida,arquivo_origem
018-o-que-e-e-como-construir-um-agente-p006,2026-06-26,O que é e como construir um agente,018-o-que-e-e-como-construir-um-agente,O system message é onde você forma o papel e os limites do agente,O system message é onde você forma o papel e os limites do agente.,objeção respondida,Implementação,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",5,3,4,4,5,4,4,29,P2,nova,short vertical; carrossel; email/newsletter,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/018-o-que-e-e-como-construir-um-agente.md
018-o-que-e-e-como-construir-um-agente-p007,2026-06-26,O que é e como construir um agente,018-o-que-e-e-como-construir-um-agente,Saída estruturada transforma resposta bonita em dado utilizável,Saída estruturada transforma resposta bonita em dado utilizável.,framework,Casos de negócio,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,4,3,4,4,4,4,27,P2,nova,post LinkedIn; roteiro de corte; aula-isca,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/018-o-que-e-e-como-construir-um-agente.md
018-o-que-e-e-como-construir-um-agente-p008,2026-06-26,O que é e como construir um agente,018-o-que-e-e-como-construir-um-agente,Um agente bom sabe quando usar ferramenta e quando apenas responder,Um agente bom sabe quando usar ferramenta e quando apenas responder.,caso aplicado,Gestão antes da IA,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,4,4,4,4,4,4,28,P2,nova,post LinkedIn; roteiro de corte; aula-isca,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/018-o-que-e-e-como-construir-um-agente.md
018-o-que-e-e-como-construir-um-agente-p009,2026-06-26,O que é e como construir um agente,018-o-que-e-e-como-construir-um-agente,Ferramentas demais sem desenho viram vibe code dentro da automação,Ferramentas demais sem desenho viram vibe code dentro da automação.,alerta,Empresário operador vs orquestrador,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",5,3,4,4,5,4,4,29,P2,nova,post LinkedIn; roteiro de corte; aula-isca,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/018-o-que-e-e-como-construir-um-agente.md
018-o-que-e-e-como-construir-um-agente-p010,2026-06-26,O que é e como construir um agente,018-o-que-e-e-como-construir-um-agente,"Construir agente é desenhar função, contexto, ferramentas e formato de saída","Construir agente é desenhar função, contexto, ferramentas e formato de saída.",definição simples,Sistemas e alavancagem,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,3,3,4,4,4,4,26,P3,nova,post LinkedIn; roteiro de corte; aula-isca,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/018-o-que-e-e-como-construir-um-agente.md
019-como-manipular-facilmente-o-whatsapp-p001,2026-06-26,Como manipular facilmente o WhatsApp,019-como-manipular-facilmente-o-whatsapp,"WhatsApp com API é onde o caldo entorna: é útil, mas caro e cheio de risco","WhatsApp com API é onde o caldo entorna: é útil, mas caro e cheio de risco.",tese,Gestão antes da IA,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,3,3,4,4,4,4,26,P3,nova,short vertical; carrossel; email/newsletter,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/019-como-manipular-facilmente-o-whatsapp.md
019-como-manipular-facilmente-o-whatsapp-p002,2026-06-26,Como manipular facilmente o WhatsApp,019-como-manipular-facilmente-o-whatsapp,A Evolution funciona como garçom: pega dados de um lado e leva para o N8N,A Evolution funciona como garçom: pega dados de um lado e leva para o N8N.,frase de impacto,Empresário operador vs orquestrador,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,3,4,4,4,4,4,27,P2,nova,short vertical; carrossel; email/newsletter,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/019-como-manipular-facilmente-o-whatsapp.md
019-como-manipular-facilmente-o-whatsapp-p003,2026-06-26,Como manipular facilmente o WhatsApp,019-como-manipular-facilmente-o-whatsapp,"Só com número, nome e mensagem já dá para construir muita automação de negócio","Só com número, nome e mensagem já dá para construir muita automação de negócio.",analogia,Sistemas e alavancagem,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",5,4,4,4,5,4,4,30,P1,nova,short vertical; carrossel; email/newsletter,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/019-como-manipular-facilmente-o-whatsapp.md
019-como-manipular-facilmente-o-whatsapp-p004,2026-06-26,Como manipular facilmente o WhatsApp,019-como-manipular-facilmente-o-whatsapp,"A interface é familiar para o cliente, mas a operação por trás precisa ser bem desenhada","A interface é familiar para o cliente, mas a operação por trás precisa ser bem desenhada.",contraste,Agentes e automações reais,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; email/newsletter,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/019-como-manipular-facilmente-o-whatsapp.md
019-como-manipular-facilmente-o-whatsapp-p005,2026-06-26,Como manipular facilmente o WhatsApp,019-como-manipular-facilmente-o-whatsapp,"API paralela reduz custo, mas aumenta responsabilidade e risco","API paralela reduz custo, mas aumenta responsabilidade e risco.",erro comum,Anti-hype e discernimento,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,3,4,4,4,4,4,27,P2,nova,short vertical; carrossel; email/newsletter,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/019-como-manipular-facilmente-o-whatsapp.md
019-como-manipular-facilmente-o-whatsapp-p006,2026-06-26,Como manipular facilmente o WhatsApp,019-como-manipular-facilmente-o-whatsapp,"Manipular WhatsApp não é mágica; é configurar instância, webhook e credencial","Manipular WhatsApp não é mágica; é configurar instância, webhook e credencial.",objeção respondida,Implementação,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",5,3,4,4,5,4,4,29,P2,nova,short vertical; carrossel; email/newsletter,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/019-como-manipular-facilmente-o-whatsapp.md
019-como-manipular-facilmente-o-whatsapp-p007,2026-06-26,Como manipular facilmente o WhatsApp,019-como-manipular-facilmente-o-whatsapp,"O mesmo fluxo pode alimentar planilhas, documentos, pesquisas e agentes","O mesmo fluxo pode alimentar planilhas, documentos, pesquisas e agentes.",framework,Casos de negócio,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,4,3,4,4,4,4,27,P2,nova,post LinkedIn; roteiro de corte; aula-isca,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/019-como-manipular-facilmente-o-whatsapp.md
019-como-manipular-facilmente-o-whatsapp-p008,2026-06-26,Como manipular facilmente o WhatsApp,019-como-manipular-facilmente-o-whatsapp,Estudar documentação é parte do trabalho quando você sai do template pronto,Estudar documentação é parte do trabalho quando você sai do template pronto.,caso aplicado,Gestão antes da IA,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,4,4,4,4,4,4,28,P2,nova,post LinkedIn; roteiro de corte; aula-isca,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/019-como-manipular-facilmente-o-whatsapp.md
019-como-manipular-facilmente-o-whatsapp-p009,2026-06-26,Como manipular facilmente o WhatsApp,019-como-manipular-facilmente-o-whatsapp,Automação no WhatsApp deve começar pequena e observável,Automação no WhatsApp deve começar pequena e observável.,alerta,Empresário operador vs orquestrador,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",5,3,4,4,5,4,4,29,P2,nova,post LinkedIn; roteiro de corte; aula-isca,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/019-como-manipular-facilmente-o-whatsapp.md
019-como-manipular-facilmente-o-whatsapp-p010,2026-06-26,Como manipular facilmente o WhatsApp,019-como-manipular-facilmente-o-whatsapp,"A base é observar evento, extrair dados e responder pelo canal certo","A base é observar evento, extrair dados e responder pelo canal certo.",definição simples,Sistemas e alavancagem,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,3,3,4,4,4,4,26,P3,nova,post LinkedIn; roteiro de corte; aula-isca,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/019-como-manipular-facilmente-o-whatsapp.md
020-como-criar-um-analisador-de-landing-page-e-se-conectar-com-as-aplicacoes-do-google-p001,2026-06-26,Como criar um analisador de landing page e se conectar com as aplicações do Google,020-como-criar-um-analisador-de-landing-page-e-se-conectar-com-as-aplicacoes-do-google,Analisador de landing page não é sobre página; é sobre transformar percepção de marketing em sistema,Analisador de landing page não é sobre página; é sobre transformar percepção de marketing em sistema.,tese,Gestão antes da IA,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,3,3,4,4,4,4,26,P3,nova,short vertical; carrossel; email/newsletter,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/020-como-criar-um-analisador-de-landing-page-e-se-conectar-com-as-aplicacoes-do-google.md
020-como-criar-um-analisador-de-landing-page-e-se-conectar-com-as-aplicacoes-do-google-p002,2026-06-26,Como criar um analisador de landing page e se conectar com as aplicações do Google,020-como-criar-um-analisador-de-landing-page-e-se-conectar-com-as-aplicacoes-do-google,A primeira pergunta é: que promessa essa página está fazendo?,A primeira pergunta é: que promessa essa página está fazendo?.,frase de impacto,Empresário operador vs orquestrador,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,3,4,4,4,4,4,27,P2,nova,short vertical; carrossel; email/newsletter,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/020-como-criar-um-analisador-de-landing-page-e-se-conectar-com-as-aplicacoes-do-google.md
